витримувати,0,0,0,1
смачний,0,0,1,0
канікули,0,0,0,1
запоріжжя,0,1,1,1
могила,1,0,0,0
домовитися,0,1,0,0
переселенець,0,0,0,1
позаминулий,0,0,1,0
приємний,1,0,0,0
фізик,1,0,2,0
березень,1,0,0,0
медсестра,0,0,1,0
знати,1,6,0,3
уродженець,1,0,0,0
учасник,0,0,1,0
присяга,0,0,1,0
незламний,0,0,0,2
немовля,0,0,1,1
шашка,0,1,0,0
вставати,0,0,1,0
щасливий,1,2,1,2
поліцейський,0,0,1,0
побачити,0,0,1,2
небайдужість,0,0,1,0
напис,0,0,0,1
ставлення,0,0,1,0
бундестаг,0,0,0,1
відділення,0,0,1,0
п’єдестал,0,0,1,0
проблема,0,0,1,0
особисто,0,0,1,0
серце,0,0,2,3
лівія,0,1,0,0
ставитися,1,1,0,0
автомобіль,1,0,0,0
медик,0,1,1,0
дрогобич,1,0,0,0
десятка,0,0,2,0
вершина,0,0,1,0
золото,0,0,1,0
гіппократ,0,0,1,0
обов’язок,1,0,0,0
перевести,0,1,0,0
загадати,0,1,0,0
епізод,1,0,0,0
тролейбус,0,0,1,0
україномовний,1,0,0,0
сильний,0,1,0,0
вільнянськ,0,0,0,1
снаряд,0,0,0,2
воєнний,0,0,0,1
усвідомити,0,0,0,1
відчуваючи,0,0,1,0
молитися,0,0,0,1
лихо,0,0,1,0
півтори,0,0,1,0
донецький,1,1,1,0
з'являтися,0,0,1,0
денний,0,0,1,0
доставити,0,0,1,0
сусід,0,0,1,0
прикордонник,0,0,0,1
обличчя,0,0,0,1
ранка,1,0,0,1
надихати,0,0,0,1
фільм,0,1,0,0
лікарня,0,2,2,0
козацький,0,0,1,0
нуль,1,0,0,0
маріуполь,0,0,0,1
чорнобаївка,0,0,0,1
понівечений,0,0,0,1
одужати,0,0,1,0
броньовик,0,0,0,1
темно,0,0,0,2
відвернутися,0,0,1,0
технік,0,0,0,2
небо,0,1,2,0
святкувати,1,0,1,0
поступатися,1,0,0,0
дихати,0,0,1,0
побороти,0,1,0,0
аптека,0,1,0,0
ялта,0,2,0,0
конкурс,0,0,1,0
зруйнувати,0,0,0,2
пролунати,0,0,4,0
тонна,0,0,1,2
зустрітися,1,0,0,0
запаморочення,1,0,0,0
вдвічі,0,0,1,0
світовий,0,0,1,1
син,0,0,1,0
втратити,1,1,4,5
декрет,0,0,1,0
казка,1,0,0,0
добрий,0,0,1,0
коктейль,0,0,0,1
нептун,0,0,0,1
непотрібний,0,1,0,1
око,0,1,2,0
настільки,0,0,3,0
радий,0,0,2,0
урожай,0,0,1,0
сплачувати,1,0,0,0
холод,0,0,0,1
ноутбук,0,0,0,1
цілий,0,1,0,0
карантин,0,1,0,0
береговий,1,0,0,0
вдатися,0,1,0,0
черешня,0,0,0,1
битися,0,0,2,2
залишати,0,1,0,0
працювати,0,0,2,1
ковід,0,1,0,0
шахед,0,0,0,1
аеропорт,0,0,1,0
річчя,0,1,1,0
бог,0,2,0,0
стояти,0,0,1,0
припинення,0,1,0,0
розбігтися,0,0,0,1
ірпінь,0,0,0,1
спокійний,0,0,0,1
кнесет,0,0,0,1
брехати,0,0,0,1
хворіти,0,1,0,0
вирішити,0,0,1,0
народження,1,0,0,0
гідний,0,0,1,0
будь-хто,0,0,1,0
одесит,0,1,0,0
ненавидіти,1,0,0,0
банковий,0,1,0,0
втрачати,0,0,1,0
суперучитель,0,1,0,0
різдво,1,0,0,0
передавати,0,1,0,1
вивезти,0,0,1,0
запитати,0,1,0,0
футбол,0,0,1,0
сбу,0,0,0,1
робот,0,0,1,0
вимкнути,0,1,0,0
антонівський,0,0,0,1
пережиток,1,0,0,0
купити,0,1,0,0
танк,0,0,0,2
гол,0,0,1,0
